t	x_00	x_01	x_02	x_03	x_04	x_05	x_06	x_07	x_08	x_09	x_10	x_11	x_12	x_13	x_14	x_15	x_16	x_17	x_18	x_19	x_20	x_21	x_22	x_23	x_24	x_25	x_26	x_27	x_28	x_29	x_30	x_31	x_32	x_33	x_34	x_35	x_36	x_37	x_38	x_39
466d18h	3.6227111867788016	10.13440370491857	-2.858048463145284	5.179416317345228	3.376632184582961	2.8999649980518676	8.709860880704971	-0.9006071020893109	1.6338892921993704	6.708468618475036	0.3956770710188736	-2.9676050437968104	3.1155856689418484	9.280724149271435	1.6924825342506191	-1.2003437870408813	-3.968374937833178	2.6696263044286908	1.4335203169231772	8.33785753767463	-0.5999956496938044	-1.2075840070672919	-0.1156114404987294	7.4306350726837005	6.600345782902575	-4.821792699720245	2.5380801538979494	5.7533147907615625	4.303235432073065	-2.1152763895272058	3.481625132371189	3.0680188010050595	7.459896810421703	3.4489020472382608	-1.4713253056125881	3.4451112546541696	7.312785989344896	4.133534857101316	-1.3407127164472543	-1.2502859603692489
467d00h	5.3639577065778	8.614402687287823	-1.6321975653514738	3.8398593807274466	4.781570109402932	6.941061364529605	5.144416638817731	-4.335815956887111	1.8217232542667086	6.342722361999893	0.8641308578666159	-1.8952108243276873	2.159901128255976	8.739692324513328	-0.8319341473001278	-2.381657773313382	-1.4685145372275696	0.7502961556023896	3.3855908919994397	6.876223861343607	-0.8210862360043663	-1.7575594599173507	-1.3450610368927913	6.255459075384558	7.166732678178223	-4.832728734506517	3.4020325431650122	4.631952339444794	5.971772119430598	-0.5108774427202976	2.525464017329873	4.307216951464851	3.5233882668022254	-1.2832325220882859	-2.701265144735791	0.7244843291887677	9.481248109411485	0.7291852403017263	-2.754682425865963	0.9446320572086047
467d06h	5.2313399016974635	9.557590738086605	-0.5220398054058366	5.313466538893435	5.7729660966100464	4.571192448540798	2.957749988312889	-1.5037914064345062	1.7624704794259993	6.237625953911984	-0.9234367255723411	-2.4105864046723573	2.5262043057877333	11.100637174510636	0.21387280739422454	0.13964362571311062	-3.004278690754762	1.9449402226248669	3.8320370168957956	6.7750121530316445	-1.6557966053930804	0.374260676133284	0.41636011215068125	5.482401344909685	6.50474087137713	-6.188738503509721	0.0988392396554203	6.066355458612288	1.8631760903002808	-1.794114043937146	4.625834366230883	7.822978570876239	4.345835162513628	-1.2091124346037265	-1.9927077446119048	1.1151844501512018	8.638722966447844	2.123033159037332	-3.6193935573235296	-0.021576735329728813
467d12h	5.3280411476690315	10.509030823735252	-0.5998580096918014	5.701423842959281	7.8682297440829725	5.3688349030195	1.8799097093091117	-2.4927700311055463	1.6656689247054113	7.578335898991937	-0.8110514037693082	-0.5372080111762576	2.4971702818076102	10.001080438098938	-1.983688960589865	-0.12679402966262673	-3.118311051032107	-0.09415457376533087	3.5309634423814535	5.083630023403207	-0.8565531251178449	3.4123881754401193	-0.40345939167075834	6.601754599086269	3.0120335752878438	-6.6824021159417	2.5444951797697444	9.055182390788172	1.077922374089757	-3.8316105812306454	3.0675668330207224	7.619308311141045	3.3067276811766173	-1.5992358980144172	-1.586983913015003	0.511499783090176	9.597581591874537	0.4267892478374863	-3.2067291813491354	-0.6895756225661112
467d18h	6.400046900865764	9.773209373339572	-0.3031029208719038	7.328986460757611	10.121844536112931	4.241230029046717	0.5204145599258313	-1.8284352362585252	1.978399393184695	6.966127954801025	-1.7641591812815474	-0.3686061992727389	2.5119284777169835	8.049247551193464	-1.2569203534108002	1.5530520109533152	-2.384818653349476	0.20525159525809167	4.6393401409333554	5.106085676847451	-3.8374708816072856	1.1732386248915212	0.45805115997254686	7.285016919126412	1.631413936510234	-6.319625094187786	1.2914151581739075	8.8356328570065	0.6245691755456142	-1.546076059926424	2.7811835409468877	8.570389146852378	1.7880504365195726	-3.037061549784372	-1.8847615885198246	-1.6996103262654707	8.780429818027196	-2.2641468937687	-0.776002954380612	1.4281297592664475
468d00h	6.497094731618937	8.599928104083324	1.8739968688504551	5.740203106853518	10.102115075797784	-0.3732101869488784	1.6040646376719467	-0.48711782972417195	2.0203923960457963	5.724337701308168	-0.059113641833730246	0.41205650238473335	1.1442573067794983	10.099659162126676	-2.255108929994629	1.977055596751447	0.18223432563339448	2.2515593565287952	2.5796248765977103	5.998509893077961	-0.45816567041794176	2.357518428468929	0.6016931846570741	6.594457609564431	-0.8685313271930342	-4.190518423877848	-3.0327609241455145	7.563724690384179	0.3407484715251113	-3.5875052812614614	1.354929529312745	9.025500909282991	2.1191199604945345	-2.06617152711392	1.0731827506080864	1.7348517089159834	10.363451064776656	-1.9521565076598226	0.16638531990310712	0.003004130406456529
468d06h	5.286214978718131	9.653709326467043	3.066795637067171	5.924509919634106	8.483211634611326	-1.1049636818690531	-0.45531477221333555	-1.7018986748038198	0.34579453129746707	6.493657575245239	-1.6936126585105322	2.6705039892306055	4.12909960981777	8.377113060143612	-0.41895714720335997	4.553319049638752	-1.5292818801145276	1.7903988970166707	5.590734111377635	3.7420246792133467	-1.5987612302629	2.7026113191197187	3.2600970910609703	5.248689403315303	-2.7282433117388676	-4.017754632051097	-2.5287100440258365	6.160343011233877	1.82991383089472	-2.150666847234177	0.9423762258661594	7.325459185912649	-4.159809460626332	-1.1401895629519847	-1.049470433120872	1.9248034259554516	9.718206137805003	-1.2608047454368012	0.11818966139554898	0.5909247289152579
468d12h	6.0300366779725945	10.597214473231046	0.8320346867334643	4.44492407748272	6.481796501006152	-1.6346209923303885	0.9973778626844789	-0.7890543104273446	1.1270195880144196	7.893951810993446	-0.8698390432308424	1.4780518648387078	4.691088338954474	7.548532799561291	-1.0620488399865469	3.9508020446130487	0.3629515060119422	3.752991020322657	4.975376700749163	3.4346790538051644	-1.2261111526014326	5.113232644931351	4.214188003900048	4.231076721721148	-5.161073696215645	-3.41090950549857	-3.7494608220592234	6.968110890043453	2.7943893767925294	-1.1472069035727164	-0.7799218263192697	10.206486071934457	-1.6371897042445707	0.5309548580411569	0.17746762511041025	1.1913117368768706	10.386684774949412	-0.9110991575611744	0.05025367598277519	0.13264981328653858
468d18h	7.0874834511402085	9.09101449451794	1.9273080942679017	7.368557825405078	4.6437901849125645	-2.215832075557186	2.74661570130416	1.897645717063082	0.7349001859306229	9.951379520912795	1.9652747466974532	2.1040532108586922	4.292621206256306	9.018832171435752	-0.4682920554790457	3.090563059950628	2.787211623231529	0.5398195632430647	7.336328881537759	2.1095850821525537	-1.3985582974617792	1.88243576757533	7.110243028657392	2.747001671600982	-5.131907562221037	1.0941442746704404	-5.265956391846629	5.44719753601048	3.7309580251316423	-1.9702813904748089	-0.22536149220751178	7.8136611874212125	-1.7365422175950644	0.04723045152282557	-0.5353327737334933	0.5669936149118824	7.660095490806729	1.3060326629632393	-0.042795164759678705	-0.281568945900593
469d00h	9.194157247289823	8.98746972397638	0.6454630817566976	4.360957087276914	4.672950767417772	-2.3444283961541537	3.8006728532297513	-0.32379408173767366	1.6091017945035884	6.9035719581893975	1.4818631068580332	1.5095903220407387	6.9263895266542725	5.636683354665668	-1.8448601323634328	4.361097152158837	3.7305811269162	3.7509219329968655	7.10754352202781	0.9293524018760948	-0.15543028968311012	4.042988646035996	5.975084736144752	-0.835465604855773	-5.363186058262296	2.289392503365841	-2.831878973379898	7.256123111519207	3.6551190170841807	-0.8885180288038463	0.6072978672077838	7.538633820272286	0.8784803650606068	1.7839926659176977	1.5522301368159612	1.5149122227876868	8.15400944968836	1.7186786029711818	0.46785194037665345	3.9337623147550618
469d06h	9.597318906762467	8.295219878957191	0.8741781111314855	4.670202231170959	4.269446099029115	-3.3634502519542044	4.44700800827683	1.447333848866095	3.183199056746805	7.928224888416413	1.0482448902950023	1.986624177503849	6.668864841442068	5.677400086841505	-1.0140619114395133	3.6319720712144443	3.051132875332308	2.3468663891224586	5.357868742006002	0.5831744850948967	0.005100539467213894	2.7784074147457174	8.126836762171981	-2.3370578596610585	-4.156345012003768	0.4815814639051508	-2.7637622027990387	5.120340467225167	3.9519256383632224	-2.387304622566324	-0.7904410312322783	7.994864778681136	0.2971601482115417	1.7604913645911093	4.302081167182147	2.570690984322284	10.146542358324746	0.95172766343736	2.386747815052378	3.50368378679803
469d12h	10.158285689623296	4.439289320705052	-1.2677465869641094	5.546855149119719	4.568221496693571	-2.116496366414951	5.046066302130619	5.634644405639701	2.160977732654427	6.437942389744443	1.8556585848024023	1.7497626299822753	7.178513206628947	5.503385475073361	0.6156105045088593	5.31064420769093	3.8465790052478557	3.089451320394259	5.269134883263789	-0.676040549844634	-1.2700305559444494	2.331745718406867	6.106185076508237	-3.350951740084346	-2.375754103259375	2.4792788904704666	-0.4151691181310788	5.43780273049561	3.000096957208856	-3.4587997167108826	-1.2064756355729498	7.238917708814926	1.3797948772392272	1.9402585063666895	1.2980010935425739	5.493551419481495	8.688348164137507	0.8156824704904833	2.3255052656570925	5.513415444482821
469d18h	10.880741239510817	1.1872045398110045	-1.7070994461152489	4.899929336027057	5.981397538232455	-2.2792822490416658	3.588903057828672	5.197201710908089	1.8339605810880846	4.9331629718513526	-0.11525464795803386	3.77364562525014	6.330824407770205	5.685409397824071	0.25340686850169275	5.195885932672652	6.280771296106507	3.410665706059647	3.352345181415644	-0.7049195323216675	0.2203759719418178	2.4316256358205517	6.504210768312541	-4.596659896470505	-1.848233940988522	2.94772195102626	0.4438089451218753	5.444459260777434	3.30520301458475	-3.808319660095753	0.6722925218457414	7.795003814394528	2.850701945507898	2.092695428869877	2.34702669348461	5.8771785066721245	9.20296113795006	1.7339924852183368	3.369619522833766	7.1841064649468995
470d00h	8.704706434838627	-3.1836085392634454	-2.391184531190921	5.869020860476148	4.008124104718684	-3.358875683420371	6.16433129425745	6.920135873114608	6.42694765005224	6.450402556023834	1.0097137479581346	2.5332911328172725	10.519787599537786	1.913732665159995	-1.1092244639633801	4.294331065414513	6.012507060182767	2.6077352065009576	2.8168218610117637	-0.8536000347376738	-0.5507168381639898	4.6756659042169595	5.129805014540362	-2.9385790164268957	-0.04137858184435056	3.364200488158797	3.2372217569166697	4.729477838070371	2.251917574606349	-2.7726695271477437	-1.107828341398516	7.603446168239175	3.9486119120450853	-0.06019098110063137	2.8834370651887653	6.741173834684344	8.465044234348033	0.15527588034171058	3.073186690108847	9.595598374707336
470d06h	7.135509480399843	-5.5511136354489645	0.37025327753601905	6.087121195311503	3.2278264420316773	-0.4332602825353207	6.1011235857945145	7.958867108819016	6.128415039394583	1.9406955187265165	0.443250556632907	2.8631059996599415	9.149020656788807	2.2700282381108776	0.5542500920480022	4.8099842631451235	7.814542530404013	4.1424683744214965	0.7583054462643515	-0.9553038668030701	1.1494215589635022	5.720488737358737	6.4233833457129155	-4.47632813800901	2.466370321500804	4.016089623538815	4.097580740828708	4.440863381699415	-0.9383575522418215	-1.8412849201640553	-2.223318121925211	7.606370568777826	3.497245141166063	0.9336165288669014	3.2039849206554813	5.851178493402584	7.092118290937325	0.006546086248075289	3.0749358801641105	9.652716047901517
470d12h	2.38495042035466	-6.114106750290689	-0.3222975413228985	3.2996554045528677	6.379854891645826	-2.9331925133246934	5.606124526877105	9.55849252838761	4.7779189778546405	1.4108300343344227	0.7042164259678652	3.7945296298102016	8.339504898069823	2.473862052958263	-0.6324361195990902	5.932110948357661	9.849627849997356	3.097032392671161	1.5687970284961061	-0.5689798914961717	2.0574547202170472	2.6486196667618622	3.3689316511190004	-5.42038818285508	1.0150511025147348	1.9347888477091582	4.31337608026709	2.9653162678479257	-1.0657447496104053	-2.5048798542814446	-1.9784476507325468	9.708141789242642	6.761780834358832	0.5204395851341845	3.9476318683545757	8.837410760967325	3.2977320279787126	-2.9575256714233755	2.6081201564669323	10.68828752708784
470d18h	-2.0700773805793387	-6.633393904009513	-1.035004156042254	3.8840047077226867	3.8895186503569628	-0.16092928472357804	3.0219477398765067	10.917237218593721	4.758394060872304	2.7314807824208684	2.01646048252919	4.575714766125652	7.860626917960516	0.3258474078792283	1.1998378365825253	6.875497320251847	10.213160318093982	0.8952098482305788	4.321621073562639	-0.3051953108583102	1.7826603078245848	4.8856659812286445	4.234529499847736	-4.949942159930312	1.773512075809558	2.898616526596733	5.141677271203714	3.918244466706303	-1.8231926471012267	-0.9021174858471896	-2.032685785478223	5.023434176985556	7.0446585618770525	-1.8867604790124644	3.870229898219081	7.6641752803533265	1.489760380969231	-3.4279732889272445	1.8397420042768058	10.440001149302292
471d00h	-4.225464793357332	-4.744316271675304	-1.7962432062023181	4.6790553621104385	5.030258967774178	0.2737859715982309	3.4995348767787613	11.614384771426078	0.3335013533922937	1.3823215370917805	4.426452177468219	4.23160797688563	6.66933989077915	-1.0817507020876662	0.11620488638924698	7.746047551357771	6.5690647659223425	-1.102299703592731	4.559491137120583	-1.0513319280502182	1.0708231396649035	5.306078245760194	3.6481800734789362	-3.8807864066425894	2.31060625922828	6.584597401252922	4.938119642466293	4.175391290637325	-3.330423992536672	0.28739454207858617	-2.838993594807239	4.981352401412929	6.576182288179143	-0.07393668077962756	4.089309158367755	8.862754095704641	0.3301938286913758	-3.340319668364984	2.35983879209567	9.60725637969377
471d06h	-6.54228435422972	1.6041195658828493	-2.154308856363808	2.1552128307680194	4.875353272131902	0.20986555410176572	4.541764972818063	11.052175157993002	-1.2590813248329549	-0.6354431360535043	2.5782640475225067	6.498797014684636	6.479889262801262	-3.5406798868728164	0.054037879595726146	7.3906003535733875	4.844298385131525	-2.383454008076539	3.015000812833436	1.533169456465037	1.669676361714971	5.104089379783637	-0.588531504798691	-3.4475918709687505	0.7486998025420857	7.698514385146336	4.565300294123007	1.5702914734702693	-1.0208815092428483	-0.3935839487090421	-2.672228449267016	2.508389121470249	8.257320131123285	-0.4322652454723799	5.721646077738465	8.005622798048876	-1.4738023175048895	-0.16280636252808467	1.866556315605836	10.13752342256997
471d12h	-3.9120863295368062	2.7680173989632033	-1.2248455577045283	3.154027699486034	3.691777728233557	1.3280628307222127	4.117391132382497	9.725936723609031	-1.9478986829975353	0.42501742878010607	4.150294690161823	6.741667774338312	6.191898797815607	-2.845080776469788	2.5902560291969206	6.96835465555065	6.371434163325746	-2.119177403935696	4.178376753982516	1.862435381899357	5.268807376352453	4.618206154214366	1.5285877445752156	-2.5346466280713518	0.5444592257165956	6.393134310145554	5.610022712501806	-1.6220234387940036	-1.6950076734436357	2.3209451974909596	-2.196168749958953	4.178059454111273	8.410678344007788	1.23567017755232	4.5651746386634855	8.427507831509356	-1.9784775131303622	0.018133080906765353	0.2230774916959848	8.653428798476229
471d18h	-1.6753113724685273	5.951260267267445	1.5747711045440478	3.7655834792255427	4.513184945588028	0.06125582024357956	5.261319148043071	11.321677590322459	-3.8923104041842302	4.028963443617829	4.398418872116865	5.507031607519478	0.18009187612936461	-4.2203819256435695	-0.12921421469790206	9.81280378045966	6.238404464271596	-3.3520657540442214	3.7366612160304093	2.2765276392992	1.5331484917968563	3.3822139606547226	-0.3650745587245828	-3.356734336051077	2.14246742110592	7.611691392859096	3.0698830828660313	-3.3465277854769013	-1.9328203254276821	1.3354340329617764	-0.45821184602247955	3.4715715839284043	6.169148918674889	-0.22588252247352292	4.556364857304104	6.5263220855253605	-6.355197708171243	2.6136885393467777	2.4368149706698405	8.45560634990395
472d00h	-1.151982444939891	7.400675479520632	2.4374364557504973	3.880876300446592	7.0317490645112946	2.4599771642512995	5.187852855588319	7.5306630812522375	-4.239794171285626	4.013616925658642	3.940931440431538	5.990449366195065	-0.8117115539243099	-3.708683313033815	-0.27407090006996015	8.788065568496304	2.8809115165011994	-2.609343337178498	5.461553485136213	6.215655471502011	2.8226015018215524	4.621612439160269	-0.01134551019898511	-2.616596153168744	-1.7520144483128315	8.261761094037674	2.5513785984775286	-3.2906763751882666	0.7761480727684177	1.1625786107143594	1.385546919565933	3.759448970634089	8.635409783243594	3.135671236987083	3.5767943720138593	5.616044516049438	-2.540487457327121	2.8434347879211996	2.0211707363397977	9.402863407176252
472d06h	0.36723674511811316	6.953890318642819	6.120057635053369	3.7388432916893883	7.306114093223702	2.894876289671873	2.874213032499184	6.088797206993772	-2.6676926335453413	3.8286691224117053	5.314050198514232	7.812271673502874	-2.2051831198511733	-3.1191328079194856	-0.8757759613776657	8.44137196545053	1.3766661223131924	-2.368694527103212	5.102896140991706	7.9075655112484124	1.520596908897354	5.859868572353442	0.1252685514327634	-2.2734538100797512	-2.3532167870110614	6.894188190950638	2.8342170698052427	-3.302684352505368	2.546623621121083	1.4263733241123857	2.4084556256935317	5.952845058633541	8.457347331880788	0.6613208318359061	3.7258536310667174	5.103690609843719	-4.070035681840039	3.9685372989717336	6.431512596106733	6.358632226104672
472d12h	1.621394833652464	6.828019403333914	7.1339991865048	2.2094602615315617	6.852925546332895	5.220534594109134	6.081269031414468	5.849274919450744	-3.4668744256819015	3.1368094105836777	8.716888864226544	2.390752916523112	-3.7820952239942978	-2.453307997995979	-2.310472937274846	5.1845578132757115	2.4659567111943725	-2.5234126273126485	4.551183374638951	7.5561984793356345	2.067572926967671	3.597218007103133	-1.0910530540845917	-0.03252756339471319	-0.3467834135409804	7.580693250447799	-0.677837522268967	-1.9138228671527033	0.9103740232555672	2.7899824540751412	2.9980796453254723	7.22378543180748	7.609617932080653	2.658167982832696	5.745860377213042	4.1321674362952105	-4.116698923765156	4.5829692507791435	6.885990816522268	6.090945343903419
472d18h	0.7844564885356671	7.089430481846849	5.538832420629583	4.238196356412181	5.884031927663535	4.27801576023574	3.957708280397002	2.9492501534870543	-2.315017418121661	4.1442044921664465	9.334787132010527	-1.9908092803747666	-4.828311399756447	0.003596526721680024	-0.43047989634552497	7.773008653178385	4.17263903222908	-0.893901571624997	3.461553259681538	7.903987670605626	3.3706846029146273	1.558810191369474	-1.733345013125442	-1.65086550996063	-0.14742378169614262	7.950446991639964	-0.028748333892217315	-4.230364473715981	2.492223057287851	2.7972145249739913	4.703752024564787	7.361923120508877	7.5397439936323885	2.4804286383987355	4.589827000785775	4.2821479274614465	-2.9257007670328434	2.38672645339539	9.568115915702357	5.156573210564319
473d00h	1.918145086417041	6.292518590395859	6.922470200376427	2.789464326100614	4.663741837989587	5.618298850450072	5.7550428082496685	0.6869028486232467	-4.923850205712679	3.196858686463403	7.89814363178075	-3.798536337050657	-2.8296917786777263	2.0775695545382282	-1.772682794484689	5.914622177491555	3.162175279889062	-1.9546417912225293	2.335457344256956	8.866455460570048	0.25799555051638134	-0.24850658437325546	-0.7813273647320634	-1.0554855625865431	-2.2636297110946386	6.696131787018784	-1.0508589592838753	-3.375538535245495	0.7667215229489817	5.84492619370746	4.9265887170570615	7.821514946672579	7.035878117504419	2.039748235781611	4.374126503068646	1.8664757408167965	-3.0797116924189605	2.42122723578088	9.31417340266246	3.9536187650748174
473d06h	-1.056069888893815	8.606113937576021	9.431295198502843	2.235256433657913	4.63884024511078	4.57320408855535	3.142816559673352	-0.8550768736300729	-4.246953561586125	3.767114185612026	8.205362866828919	-4.371373718945197	0.9612322606718846	-0.7058572091534681	-0.13627341624078315	7.03655702120414	1.9404986920351779	-2.0284502677787333	2.0511675881145495	9.202520404359696	0.002009930513937608	1.0038507257752103	-1.203731577008203	-1.1834516960110584	0.6310948351440311	7.792723352363588	-0.09556235540077507	-3.0955030783077846	0.17139462584745138	4.037822174053569	5.60119972009185	8.726876685851465	4.587056291262379	-1.912743515486929	4.36137273219818	0.44708421795493636	-3.729184328557725	0.5002658711564862	9.936396131688428	5.589116973325069
473d12h	-0.45011151790480186	6.003542615860716	11.774713707075005	2.1768258876044744	2.6512970201187454	4.383269752159349	1.711455456064757	0.6613806740657544	-3.126634710328039	-0.15490145924773535	9.30769172688663	-1.7388808331018237	3.0628941031542984	-0.3426421566935395	1.365774498674768	7.13140751385074	1.8219608169078583	-3.5866389063519746	0.22546653163317765	11.378601008597027	-0.10684640525662759	0.29142216752818156	0.6234478694267426	1.6728597554779348	-0.9376896182022952	7.813582217060221	-0.2422548970775117	-1.1435247865050964	0.45282272067214935	4.529162445130474	6.495269023177868	5.867661796671103	4.841317557594228	-0.16593292695829853	4.624192834871803	2.0727986979844544	-2.994383733599977	-2.6200635978968405	10.844943437348432	6.180624926012369
473d18h	-1.2922114145559016	7.777168691656145	12.758808521127273	1.891258510918002	4.128536872225251	4.90382145860156	0.9259299087363191	-2.910392494578278	-1.089244890050583	0.5900502548292758	7.328248455501145	-2.6667146434950313	2.4916689572390194	2.120708340748849	2.0660952979419114	5.485473886389855	1.3438393315983108	-1.2572986804476731	0.9524925889327436	10.15687382232152	1.886062117397059	0.7581800889849738	-0.22196043946582888	1.8617941349143685	2.4080418174351603	6.996633208056974	-0.02466829087181055	1.1663764983908198	0.10473382835547598	3.4430418958581024	8.81020694269654	4.983779276174096	1.5271554028537515	-0.4057041480098174	5.179644974669202	0.3664060542417751	-3.949784797862952	0.6447141884804097	10.961532278975415	3.6984888467539005
474d00h	-1.143287333816178	6.151312532039331	11.454235080359553	2.1942598701372695	4.628189623969468	4.6409714483981155	0.6027544985433692	-1.1201035719982289	-1.1830373774592244	0.4136311943996091	9.409969488612287	0.7334680006722293	3.942685990289514	3.321345708086434	2.183524590926276	7.032550469687136	0.3377586985322866	-3.099384541463598	0.4692078416411627	9.620735574253393	0.16380930044135122	0.9740991420749776	0.4513278493333715	1.1125954640586824	2.198747446939361	7.972571656192307	-2.114024496100855	-1.3084272023001815	2.011989876845549	5.257099036334281	11.005423790149724	3.907355874807668	-2.0239314028979383	0.11493188390345549	4.772388283491997	0.4739389547499126	-2.8952406717622945	-1.630934116718386	9.837567035505632	5.361734021620316
474d06h	-2.493082774660567	5.7465747669789184	13.279326123745665	0.5837927809270299	4.941695034173902	5.385945180619149	1.5555640446072285	1.0047041503851568	-0.10405351897652843	0.1030748522321836	8.699421194800372	3.5643400568032835	4.783113308548036	2.29107351629275	2.6120955504069485	5.750150635289794	-1.8662652987600863	-2.297092506582364	-3.1844814771598022	12.358517635405786	3.7222521217802265	-0.8112167021186609	0.7676655300546976	2.2842539040140757	2.5546900177691843	6.88986189429159	-0.7681703384918479	0.01727615963741025	0.39513677616553045	5.799469647350642	8.940311481150363	0.7999594839009687	-2.582995354598492	1.2510855268888346	3.9020943038533913	-0.4211126253903508	-0.4276691500072247	-2.4315295984435945	9.270605349843892	4.832200342510284
474d12h	-1.768024670044796	5.474521891631968	12.047972850273627	0.467524663296337	3.841198536213906	6.415330960293376	-1.461941803005884	-1.0180034444976047	0.0470055999709927	0.400468204511545	9.335022205524494	4.3755809432529595	2.5750141469721552	1.1306499428547323	1.3993475698532352	7.620211805476321	-1.8167186456737683	-0.1809285379046739	-1.6403581303371606	9.946700567525731	2.6160831459805727	-1.7792662538433186	-0.9773880852370826	2.699073674700856	5.172531259910797	5.232233229570574	-2.289863328623793	2.598862887095298	1.5374508619078493	5.71410456305025	8.312669766024532	-3.26946091514549	-1.1422971696306132	0.5822884689575808	5.333210824793428	1.0977403852051864	-2.059116771513091	-1.3776574575345684	8.60730778193351	6.685543491760834
474d18h	-4.75638328031176	5.449938689423703	11.950898003549781	0.11281368804578451	4.3843535033473255	7.372526388456146	-1.075658105690359	-0.917849022845888	-0.9193490666817794	-0.4515725669702346	7.534912190749437	5.298434381406462	1.4506653778267546	1.146939523210309	3.522146895004805	5.359602176041283	-1.681855951061644	0.13777042268927073	-1.8615719386514569	9.51880824047993	4.398148673372811	-2.726010244820123	1.826997216450278	2.2691793492684518	5.020149965904057	4.26940491454433	-3.29128446491589	0.8070840440825313	3.620628422261764	5.483269223789543	6.133889374625338	-4.088968441010174	1.3729054145218076	1.9526068114171675	4.0355858526355775	1.3349879897239958	-0.3414334961546057	-3.1115131121347757	6.073500078106422	6.718557949887707
475d00h	-4.486106469670679	2.433157632155626	12.345733135762508	-1.014914055027798	4.154143711272081	4.608986795259054	-1.7563477575388788	2.9089681092109334	-0.16245080591795735	1.4007909986875604	9.549075034763693	6.379635676046932	0.35171453493332105	1.6942782845120707	3.3979578530505816	3.879403061501087	-2.255626646722241	0.10910366541194072	-0.9340003737056692	9.999661644831171	3.6412424369932097	-2.6932832920722745	2.927979333150517	3.9498108561333307	5.050038339578966	2.224221379701968	-2.785583969528465	1.5764239032443377	4.990194653710517	8.732528288078965	2.524166635401874	-6.6106277912564195	2.502107154818494	2.3287541380171106	6.211013057860536	0.908381506561282	-0.28896719559588624	-2.0832843901523903	5.191362267799369	5.230230540266749
475d06h	-1.043252707462578	2.0388706435150397	12.854386686564728	1.114677021780686	5.508803515134757	3.0595316935583208	-2.932244769190901	0.9943512784826991	1.2944440219144016	0.9308634582095161	9.19225133477378	6.042987089569091	-1.1887436384528893	4.048695148467708	7.181447509960665	3.9301589260350727	-1.7792268113321543	1.3340615703559884	-0.9541599561339547	8.642156781404562	2.9615164559084586	-0.46189638466067473	-0.4829194449432479	5.869875223187918	5.6418185916542685	2.6279595318646995	-2.3955343611725968	3.9408686651517932	5.3981888428570945	7.854477328966051	-0.9062648454966364	-5.353099306125143	1.5775975031919394	2.1961909967818025	6.184083469130952	0.20197261881341	-0.2392535959774192	-4.281116802952015	5.810952687194327	6.656222983444967
475d12h	-3.012599449133125	2.932106287687809	13.853799260546507	0.1712056641378572	3.6701063876156717	3.6058710624572354	-2.658874333938065	4.487724366357443	1.8703782242290263	4.127044264762603	9.818385212200388	3.1112081736308546	1.1972294620175188	2.821301398668375	6.23283245366303	3.082690383504699	-1.9532877841534808	2.621318428406558	3.018337348951965	9.834954151938819	1.2371642072735551	-3.264610093249985	1.6901968632062707	5.931765286677713	5.733275606927639	0.8648997746657585	-2.3384431668468615	2.0375758241026913	6.708971898644676	7.411426202288526	-3.4819477987711194	-4.864264275935391	-0.4647601458950794	2.5527355178410422	5.517456325553998	-0.027586434188644593	0.46276826938816285	-2.498379995483493	5.3349326467869504	6.242930105255186
475d18h	-2.0521006386114453	4.747236500359828	13.370587180514578	3.6359663892907212	1.68250937758317	4.275805829678216	-1.5754420902085746	4.640358708060661	3.8253265593772725	3.3825070310844407	9.941938735701621	1.6847281439960302	-0.6900444079160013	2.45546182372861	6.557544214727534	0.618657495817883	-3.8019466699155373	2.051339526621119	3.751481610029627	9.624787221523121	-1.1166359930368728	0.33996582938829123	2.1025869148159453	6.59999321477156	4.932472607338015	-2.1440372128854253	-1.1204831800794042	2.2782777088678436	5.481973158609396	3.7207486010392086	-5.89094600369741	-2.0544394521732623	-0.4571696033026961	4.725246448075693	2.900612910361915	-1.0592458733224306	1.6374039743885294	-0.6860090686655484	4.188800396444895	5.626143180883846
476d00h	-2.195053237150936	0.8034466718029782	13.982175202548907	2.8640870804706156	1.3232210671787603	3.7233319266278375	-0.2826728261295858	4.579629149354207	4.853230500885156	5.399838485966015	7.446492652632568	-1.935592394618975	-3.037767808468531	1.3307245189967982	6.4969370505839485	-0.80965300261713	-0.9339310075612038	1.2365373063455187	5.9042432109298435	7.569891056885239	-3.7985126754529954	-0.7300376653814542	-0.14588257793028636	8.309153394609147	4.529974875426698	-2.159018116444153	-0.7912962321612538	3.0653884063699453	6.98982085783711	0.454248277598051	-5.438996608739835	0.17711473063627947	-0.8879619820408078	2.957152232802043	4.853922099269604	-2.5033490149324584	1.278030372128832	0.6401740165949991	5.130371610785033	5.966598187332499
