-3.388936758041381836e+00,1.189140677452087402e+00,1.163036942481994629e+00,8.121805191040039062e+00,4.175217628479003906e+00,-6.958787918090820312e+00,1.071218848228454590e+00,8.310935020446777344e+00,7.564269542694091797e+00,3.976391077041625977e+00,7.377788543701171875e+00,2.122239828109741211e+00,-2.277031421661376953e+00,4.458757877349853516e+00,7.230554580688476562e+00,1.984461992979049683e-01,2.613153934478759766e+00,9.374632239341735840e-01,2.950163841247558594e+00,3.167973518371582031e+00,4.102629184722900391e+00,7.149811744689941406e+00,5.299824476242065430e-01,-3.891963243484497070e+00,9.130137562751770020e-01,7.672598361968994141e+00,-2.134290218353271484e+00,-5.570861324667930603e-02,2.638049609959125519e-02,9.052363395690917969e+00,9.349697083234786987e-02,2.446334511041641235e-01,1.421473026275634766e-01,1.658933520317077637e+00,6.209782123565673828e+00,-9.841864109039306641e-01,-2.818822145462036133e+00,1.071900248527526855e+00,4.513583183288574219e+00,5.923037528991699219e+00
-3.654956102371215820e+00,2.154946565628051758e+00,2.474097251892089844e+00,8.162472724914550781e+00,7.993995547294616699e-01,-7.170066833496093750e+00,-6.908453702926635742e-01,8.499707221984863281e+00,9.035468101501464844e+00,3.459187984466552734e+00,6.118067264556884766e+00,4.564731717109680176e-01,-1.932363152503967285e+00,3.984726190567016602e+00,7.726372718811035156e+00,3.186778724193572998e-02,2.847373723983764648e+00,1.681598186492919922e+00,3.249181985855102539e+00,3.889715909957885742e+00,4.920632362365722656e+00,6.254547119140625000e+00,-1.771035671234130859e+00,-3.101116895675659180e+00,-1.840233206748962402e-01,7.718503475189208984e+00,-1.580770373344421387e+00,1.031692147254943848e+00,6.894689798355102539e-01,8.996216773986816406e+00,5.090841650962829590e-01,4.875472784042358398e-01,5.538148283958435059e-01,2.066661119461059570e+00,6.134412765502929688e+00,-1.824622750282287598e+00,-1.920695662498474121e+00,6.924735903739929199e-01,5.018738269805908203e+00,4.993072509765625000e+00
-3.690800428390502930e+00,2.659359216690063477e+00,4.132660865783691406e+00,7.572302341461181641e+00,-2.716562509536743164e+00,-5.922299861907958984e+00,-3.148451089859008789e+00,6.901671886444091797e+00,1.085899925231933594e+01,2.499498128890991211e+00,4.768357753753662109e+00,-4.194296002388000488e-01,-1.447235584259033203e+00,3.526424646377563477e+00,8.059655189514160156e+00,1.225634515285491943e-01,3.082750320434570312e+00,2.478095769882202148e+00,3.613192796707153320e+00,4.617551803588867188e+00,5.488382339477539062e+00,4.570444583892822266e+00,-3.351226568222045898e+00,-1.775971531867980957e+00,-1.017813801765441895e+00,7.686152935028076172e+00,-3.409178853034973145e-01,1.694262027740478516e+00,1.725103259086608887e+00,8.897451400756835938e+00,5.956053733825683594e-01,6.198428273200988770e-01,9.638260602951049805e-01,2.558638572692871094e+00,5.895048618316650391e+00,-2.435521602630615234e+00,-8.665636777877807617e-01,5.521348714828491211e-01,5.336878776550292969e+00,4.056372642517089844e+00
-3.601727724075317383e+00,2.676551818847656250e+00,5.704602718353271484e+00,5.915517330169677734e+00,-5.373722553253173828e+00,-3.024120330810546875e+00,-4.737962245941162109e+00,3.730628013610839844e+00,1.235142421722412109e+01,2.097902059555053711e+00,3.610634565353393555e+00,-7.060257196426391602e-01,-9.637156128883361816e-01,3.231637477874755859e+00,8.297055244445800781e+00,4.333703815937042236e-01,3.255087375640869141e+00,3.301254034042358398e+00,4.080674648284912109e+00,5.280574798583984375e+00,5.518439292907714844e+00,2.380257368087768555e+00,-3.939520359039306641e+00,-4.586960971355438232e-01,-1.178131818771362305e+00,7.616297721862792969e+00,1.181791782379150391e+00,1.897881031036376953e+00,2.777893543243408203e+00,8.700718879699707031e+00,2.854765355587005615e-01,8.045418262481689453e-01,1.388823032379150391e+00,3.109103679656982422e+00,5.468954086303710938e+00,-2.802737951278686523e+00,2.165039330720901489e-01,7.930205464363098145e-01,5.585998058319091797e+00,3.104456663131713867e+00
-3.435272216796875000e+00,2.297046661376953125e+00,6.826407909393310547e+00,3.371809005737304688e+00,-6.484720706939697266e+00,3.132567405700683594e-01,-4.663136959075927734e+00,6.414092183113098145e-01,1.287131595611572266e+01,2.925579786300659180e+00,2.233676195144653320e+00,-7.368318438529968262e-01,-5.339696407318115234e-01,3.134331941604614258e+00,8.496479988098144531e+00,8.593986034393310547e-01,3.340811967849731445e+00,4.131261825561523438e+00,4.677110671997070312e+00,5.729567050933837891e+00,4.800211906433105469e+00,2.601568996906280518e-01,-3.695592641830444336e+00,3.842909634113311768e-01,-7.240910530090332031e-01,7.544709682464599609e+00,2.568562030792236328e+00,1.796699643135070801e+00,3.637685775756835938e+00,8.373133659362792969e+00,-2.827322185039520264e-01,1.149773597717285156e+00,1.871844768524169922e+00,3.679111957550048828e+00,4.842332839965820312e+00,-2.953048706054687500e+00,1.171293854713439941e+00,1.445431113243103027e+00,5.798087596893310547e+00,2.060764312744140625e+00
-3.151319980621337891e+00,1.659556508064270020e+00,7.404806613922119141e+00,6.393823027610778809e-01,-6.334294319152832031e+00,2.634204864501953125e+00,-3.592512607574462891e+00,-1.272186756134033203e+00,1.246959114074707031e+01,4.215139865875244141e+00,1.709280163049697876e-01,-5.425258278846740723e-01,-1.783643066883087158e-01,3.213928461074829102e+00,8.692718505859375000e+00,1.288079500198364258e+00,3.356439590454101562e+00,4.965135574340820312e+00,5.377807140350341797e+00,5.731455326080322266e+00,3.383835792541503906e+00,-1.211933612823486328e+00,-3.040166854858398438e+00,7.303572297096252441e-01,1.453881710767745972e-02,7.524591922760009766e+00,3.584559679031372070e+00,1.561637282371520996e+00,4.265128135681152344e+00,7.911684989929199219e+00,-9.033630490303039551e-01,1.655897378921508789e+00,2.482798814773559570e+00,4.207956790924072266e+00,4.007215023040771484e+00,-2.939855098724365234e+00,1.867851376533508301e+00,2.431063413619995117e+00,5.890242099761962891e+00,8.563507199287414551e-01
-2.646054983139038086e+00,9.276813864707946777e-01,7.589643001556396484e+00,-1.660656452178955078e+00,-5.522686481475830078e+00,3.604142427444458008e+00,-2.373927831649780273e+00,-2.106912612915039062e+00,1.160157489776611328e+01,4.832782268524169922e+00,-2.210844278335571289e+00,1.103735715150833130e-01,1.728747189044952393e-01,3.442971229553222656e+00,8.898024559020996094e+00,1.628531932830810547e+00,3.339319229125976562e+00,5.808830738067626953e+00,6.054636955261230469e+00,5.033411979675292969e+00,1.673711419105529785e+00,-1.773211479187011719e+00,-2.373229265213012695e+00,8.280121684074401855e-01,7.987402677536010742e-01,7.611653327941894531e+00,4.173856735229492188e+00,1.292533278465270996e+00,4.707179069519042969e+00,7.344087600708007812e+00,-1.419955372810363770e+00,2.235657215118408203e+00,3.285646438598632812e+00,4.604722023010253906e+00,2.959949970245361328e+00,-2.805552959442138672e+00,2.236739873886108398e+00,3.586484670639038086e+00,5.707532405853271484e+00,-4.791741669178009033e-01
-1.855763316154479980e+00,3.079579174518585205e-01,7.608292102813720703e+00,-3.252983570098876953e+00,-4.380658626556396484e+00,3.666417837142944336e+00,-1.377375245094299316e+00,-2.289496660232543945e+00,1.071053600311279297e+01,4.447151184082031250e+00,-4.133707523345947266e+00,1.163297057151794434e+00,7.739743590354919434e-01,3.843524694442749023e+00,9.082575798034667969e+00,1.810333728790283203e+00,3.333522558212280273e+00,6.656215190887451172e+00,6.451535701751708984e+00,3.543369531631469727e+00,2.843864560127258301e-01,-1.597629189491271973e+00,-1.860668897628784180e+00,8.804251551628112793e-01,1.558227300643920898e+00,7.829715251922607422e+00,4.349459648132324219e+00,1.025416612625122070e+00,5.022872447967529297e+00,6.717956542968750000e+00,-1.770707368850708008e+00,2.770308494567871094e+00,4.290182113647460938e+00,4.732697010040283203e+00,1.723663687705993652e+00,-2.554752588272094727e+00,2.282445907592773438e+00,4.707922458648681641e+00,5.116834640502929688e+00,-1.773877382278442383e+00
-8.685521483421325684e-01,2.603981643915176392e-02,7.614676475524902344e+00,-4.130388736724853516e+00,-3.029975652694702148e+00,3.387143850326538086e+00,-6.622441411018371582e-01,-2.119578123092651367e+00,1.004195690155029297e+01,3.349383354187011719e+00,-5.215150833129882812e+00,2.102942228317260742e+00,1.859353899955749512e+00,4.507093429565429688e+00,9.133469581604003906e+00,1.755858659744262695e+00,3.379979848861694336e+00,7.473982334136962891e+00,6.242871284484863281e+00,1.522500395774841309e+00,-3.107361495494842529e-01,-1.116845965385437012e+00,-1.445413947105407715e+00,9.632946848869323730e-01,2.303951978683471680e+00,8.153231620788574219e+00,4.122351169586181641e+00,7.749751806259155273e-01,5.261555671691894531e+00,6.083065986633300781e+00,-1.969807744026184082e+00,3.165556907653808594e+00,5.417406558990478516e+00,4.428249359130859375e+00,4.023276865482330322e-01,-2.165494441986083984e+00,2.087000846862792969e+00,5.621419906616210938e+00,4.111901760101318359e+00,-2.781425952911376953e+00
7.457821816205978394e-02,2.194888144731521606e-01,7.616508483886718750e+00,-4.423731327056884766e+00,-1.574457764625549316e+00,3.177587270736694336e+00,-1.829359233379364014e-01,-1.755422353744506836e+00,9.650519371032714844e+00,1.907762885093688965e+00,-5.539896011352539062e+00,2.400983572006225586e+00,3.339576721191406250e+00,5.518873214721679688e+00,8.829825401306152344e+00,1.380515456199645996e+00,3.512681245803833008e+00,8.202515602111816406e+00,5.196179866790771484e+00,-4.470770359039306641e-01,-7.935993373394012451e-02,-6.484124064445495605e-01,-1.039184331893920898e+00,1.091378688812255859e+00,3.059864282608032227e+00,8.511753082275390625e+00,3.489782333374023438e+00,5.715314149856567383e-01,5.457994937896728516e+00,5.472698211669921875e+00,-2.067507266998291016e+00,3.379810333251953125e+00,6.516154289245605469e+00,3.573027133941650391e+00,-7.823514938354492188e-01,-1.650135159492492676e+00,1.802438855171203613e+00,6.250605583190917969e+00,2.834018707275390625e+00,-3.333767175674438477e+00
